Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,0,6,9,10,0
0,1,10,10,6,9,20,1
0,10,100,100,6,9,110,10
0,100,1000,1000,6,9,1010,100
0,1000,10000,10000,6,9,10010,1000
0,1001,10010,10010,6,9,10020,1001
0,1002,10020,10020,6,9,10030,1002
0,1003,10030,10030,6,9,10040,1003
0,1004,10040,10040,6,9,10050,1004
0,1005,10050,10050,6,9,10060,1005
0,1006,10060,10060,6,9,10070,1006
0,1007,10070,10070,6,9,10080,1007
0,1008,10080,10080,6,9,10090,1008
0,1009,10090,10090,6,9,10100,1009
0,101,1010,1010,6,9,1020,101
0,1010,10100,10100,6,9,10110,1010
0,1011,10110,10110,6,9,10120,1011
0,1012,10120,10120,6,9,10130,1012
0,1013,10130,10130,6,9,10140,1013
0,1014,10140,10140,6,9,10150,1014
0,1015,10150,10150,6,9,10160,1015
0,1016,10160,10160,6,9,10170,1016
0,1017,10170,10170,6,9,10180,1017
0,1018,10180,10180,6,9,10190,1018
0,1019,10190,10190,6,9,10200,1019
0,102,1020,1020,6,9,1030,102
0,103,1030,1030,6,9,1040,103
0,104,1040,1040,6,9,1050,104
0,105,1050,1050,6,9,1060,105
0,106,1060,1060,6,9,1070,106
0,107,1070,1070,6,9,1080,107
0,108,1080,1080,6,9,1090,108
0,109,1090,1090,6,9,1100,109
0,11,110,110,6,9,120,11
0,110,1100,1100,6,9,1110,110
0,111,1110,1110,6,9,1120,111
0,112,1120,1120,6,9,1130,112
0,113,1130,1130,6,9,1140,113
0,114,1140,1140,6,9,1150,114
0,115,1150,1150,6,9,1160,115
0,116,1160,1160,6,9,1170,116
0,117,1170,1170,6,9,1180,117
0,118,1180,1180,6,9,1190,118
0,119,1190,1190,6,9,1200,119
0,12,120,120,6,9,130,12
0,120,1200,1200,6,9,1210,120
0,121,1210,1210,6,9,1220,121
0,122,1220,1220,6,9,1230,122
0,123,1230,1230,6,9,1240,123
0,124,1240,1240,6,9,1250,124
0,125,1250,1250,6,9,1260,125
0,126,1260,1260,6,9,1270,126
0,127,1270,1270,6,9,1280,127
0,128,1280,1280,6,9,1290,128
0,129,1290,1290,6,9,1300,129
0,13,130,130,6,9,140,13
0,130,1300,1300,6,9,1310,130
0,131,1310,1310,6,9,1320,131
0,132,1320,1320,6,9,1330,132
0,133,1330,1330,6,9,1340,133
0,134,1340,1340,6,9,1350,134
0,135,1350,1350,6,9,1360,135
0,136,1360,1360,6,9,1370,136
0,137,1370,1370,6,9,1380,137
0,138,1380,1380,6,9,1390,138
0,139,1390,1390,6,9,1400,139
0,14,140,140,6,9,150,14
0,140,1400,1400,6,9,1410,140
0,141,1410,1410,6,9,1420,141
0,142,1420,1420,6,9,1430,142
0,143,1430,1430,6,9,1440,143
0,144,1440,1440,6,9,1450,144
0,145,1450,1450,6,9,1460,145
0,146,1460,1460,6,9,1470,146
0,147,1470,1470,6,9,1480,147
0,148,1480,1480,6,9,1490,148
0,149,1490,1490,6,9,1500,149
0,15,150,150,6,9,160,15
0,150,1500,1500,6,9,1510,150
0,151,1510,1510,6,9,1520,151
0,152,1520,1520,6,9,1530,152
0,153,1530,1530,6,9,1540,153
0,154,1540,1540,6,9,1550,154
0,155,1550,1550,6,9,1560,155
0,156,1560,1560,6,9,1570,156
0,157,1570,1570,6,9,1580,157
0,158,1580,1580,6,9,1590,158
0,159,1590,1590,6,9,1600,159
0,16,160,160,6,9,170,16
0,160,1600,1600,6,9,1610,160
0,161,1610,1610,6,9,1620,161
0,162,1620,1620,6,9,1630,162
0,163,1630,1630,6,9,1640,163
0,164,1640,1640,6,9,1650,164
0,165,1650,1650,6,9,1660,165
0,166,1660,1660,6,9,1670,166
0,167,1670,1670,6,9,1680,167
