Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 39, 86, 39, 86
0, 1, 139, 186, 39, 86
0, 10, 1039, 1070, 39, 70
0, 100, 10039, 10086, 39, 86
0, 101, 10139, 10186, 39, 86
0, 102, 10239, 10270, 39, 70
0, 103, 10339, 10370, 39, 70
0, 104, 10439, 10470, 39, 70
0, 105, 10539, 10570, 39, 70
0, 106, 10639, 10670, 39, 70
0, 107, 10739, 10770, 39, 70
0, 108, 10839, 10870, 39, 70
0, 109, 10939, 10970, 39, 70
0, 11, 1139, 1170, 39, 70
0, 110, 11039, 11070, 39, 70
0, 111, 11139, 11170, 39, 70
0, 112, 11239, 11270, 39, 70
0, 113, 11339, 11370, 39, 70
0, 114, 11439, 11470, 39, 70
0, 115, 11539, 11570, 39, 70
0, 116, 11639, 11670, 39, 70
0, 117, 11739, 11770, 39, 70
0, 118, 11839, 11870, 39, 70
0, 119, 11939, 11970, 39, 70
0, 12, 1239, 1270, 39, 70
0, 120, 12039, 12086, 39, 86
0, 121, 12139, 12170, 39, 70
0, 122, 12239, 12270, 39, 70
0, 123, 12339, 12370, 39, 70
0, 124, 12439, 12470, 39, 70
0, 125, 12539, 12570, 39, 70
0, 126, 12639, 12670, 39, 70
0, 127, 12739, 12770, 39, 70
0, 128, 12839, 12870, 39, 70
0, 129, 12939, 12970, 39, 70
0, 13, 1339, 1370, 39, 70
0, 130, 13039, 13070, 39, 70
0, 131, 13139, 13170, 39, 70
0, 132, 13239, 13270, 39, 70
0, 133, 13339, 13370, 39, 70
0, 134, 13439, 13470, 39, 70
0, 135, 13539, 13570, 39, 70
0, 136, 13639, 13670, 39, 70
0, 137, 13739, 13770, 39, 70
0, 138, 13839, 13870, 39, 70
0, 139, 13939, 13970, 39, 70
0, 14, 1439, 1470, 39, 70
0, 140, 14039, 14086, 39, 86
0, 141, 14139, 14170, 39, 70
0, 142, 14239, 14270, 39, 70
0, 143, 14339, 14370, 39, 70
0, 144, 14439, 14470, 39, 70
0, 145, 14539, 14570, 39, 70
0, 146, 14639, 14670, 39, 70
0, 147, 14739, 14770, 39, 70
0, 148, 14839, 14870, 39, 70
0, 149, 14939, 14970, 39, 70
0, 15, 1539, 1570, 39, 70
0, 150, 15039, 15070, 39, 70
0, 151, 15139, 15170, 39, 70
0, 152, 15239, 15270, 39, 70
0, 153, 15339, 15370, 39, 70
0, 154, 15439, 15470, 39, 70
0, 155, 15539, 15570, 39, 70
0, 156, 15639, 15670, 39, 70
0, 157, 15739, 15770, 39, 70
0, 158, 15839, 15870, 39, 70
0, 159, 15939, 15970, 39, 70
0, 16, 1639, 1670, 39, 70
0, 160, 16039, 16086, 39, 86
0, 161, 16139, 16170, 39, 70
0, 162, 16239, 16270, 39, 70
0, 163, 16339, 16370, 39, 70
0, 164, 16439, 16470, 39, 70
0, 165, 16539, 16570, 39, 70
0, 166, 16639, 16670, 39, 70
0, 167, 16739, 16770, 39, 70
0, 168, 16839, 16870, 39, 70
0, 169, 16939, 16970, 39, 70
0, 17, 1739, 1770, 39, 70
0, 170, 17039, 17070, 39, 70
0, 171, 17139, 17170, 39, 70
0, 172, 17239, 17270, 39, 70
0, 173, 17339, 17370, 39, 70
0, 174, 17439, 17470, 39, 70
0, 175, 17539, 17570, 39, 70
0, 176, 17639, 17670, 39, 70
0, 177, 17739, 17770, 39, 70
0, 178, 17839, 17870, 39, 70
0, 179, 17939, 17970, 39, 70
0, 18, 1839, 1870, 39, 70
0, 180, 18039, 18086, 39, 86
0, 181, 18139, 18170, 39, 70
0, 182, 18239, 18270, 39, 70
0, 183, 18339, 18370, 39, 70
0, 184, 18439, 18470, 39, 70
0, 185, 18539, 18570, 39, 70
0, 186, 18639, 18670, 39, 70
0, 187, 18739, 18770, 39, 70
0, 188, 18839, 18870, 39, 70
0, 189, 18939, 18970, 39, 70
0, 19, 1939, 1970, 39, 70
0, 190, 19039, 19070, 39, 70
0, 191, 19139, 19170, 39, 70
0, 192, 19239, 19270, 39, 70
0, 193, 19339, 19370, 39, 70
0, 194, 19439, 19470, 39, 70
0, 195, 19539, 19570, 39, 70
0, 196, 19639, 19670, 39, 70
0, 197, 19739, 19770, 39, 70
0, 198, 19839, 19870, 39, 70
0, 199, 19939, 19970, 39, 70
0, 2, 239, 270, 39, 70
0, 20, 2039, 2086, 39, 86
0, 200, 20039, 20086, 39, 86
0, 201, 20139, 20186, 39, 86
0, 202, 20239, 20270, 39, 70
0, 203, 20339, 20370, 39, 70
0, 204, 20439, 20470, 39, 70
0, 205, 20539, 20570, 39, 70
0, 206, 20639, 20670, 39, 70
0, 207, 20739, 20770, 39, 70
0, 208, 20839, 20870, 39, 70
0, 209, 20939, 20970, 39, 70
0, 21, 2139, 2170, 39, 70
0, 210, 21039, 21070, 39, 70
0, 211, 21139, 21170, 39, 70
0, 212, 21239, 21270, 39, 70
0, 213, 21339, 21370, 39, 70
0, 214, 21439, 21470, 39, 70
0, 215, 21539, 21570, 39, 70
0, 216, 21639, 21670, 39, 70
0, 217, 21739, 21770, 39, 70
0, 218, 21839, 21870, 39, 70
0, 219, 21939, 21970, 39, 70
