Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,0,2,3,10,0
0,1,10,10,2,3,20,1
0,2,20,20,2,3,30,2
0,3,30,30,2,3,40,3
0,4,40,40,2,3,50,4
0,5,50,50,2,3,60,5
1,0,0,0,1,1,10,6
1,1,10,10,1,1,20,7
1,2,20,20,1,1,30,8
1,3,30,30,1,1,40,9
1,4,40,40,1,1,50,10
1,5,50,50,1,1,60,11
2,0,0,0,1,1,10,12
2,1,10,10,1,1,20,13
2,2,20,20,1,1,30,14
2,3,30,30,1,1,40,15
2,4,40,40,1,1,50,16
2,5,50,50,1,1,60,17
3,0,0,0,1,1,10,18
3,1,10,10,1,1,20,19
3,2,20,20,1,1,30,20
3,3,30,30,1,1,40,21
3,4,40,40,1,1,50,22
3,5,50,50,1,1,60,23
4,0,0,0,2,2,15,24
4,1,15,15,2,2,30,25
4,2,30,30,2,2,45,26
4,3,45,45,2,2,60,27
5,0,0,0,1,1,15,28
5,1,15,15,1,1,30,29
5,2,30,30,1,1,45,30
5,3,45,45,1,1,60,31
6,0,0,0,1,1,20,32
6,1,20,20,1,1,40,33
6,2,40,40,1,1,60,34
7,0,0,0,1,1,60,35
